Sklypo_ID	Sklypo_kodas	Kadastro_vietoves_kodas	Kadastro_vietoves_bloko_numeris	Sklypo_nr_bloke	Anuliavimo_data	Pagal_pastata	Sklypo_adresas	Laikotarpis	Bazine_kaina	Plotas	Paskirties_kodas	Paskirtis	Charakteristikos_kodas	Charakteristika	Turto_grupes_kodas	Turto_grupe	Verciu_zona	Skaitiklis	Vardiklis	Neapmokestinamas_dydis	Moketojo_ID	Moketojo_kodas	Moketojo_pavadinimas	Naudojimo_pradzia	Naudojimo_pabaiga	Taikyti_VRV	VRV_visa	VRV_dalies	Dokumento_data	Dokumento_nr	Dokumento_tipas	Koregavimo_data
8787	440004510740	0101	0082	172	NULL	0	"Vilniaus m. sav., Vilnius, V. A. Graičiūno g. 28A"	2014 m.	43022,63	0,244100	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	970	Pramonės ir sandėliavimo žemė	57.29	1107	2441	NULL	13547	0	A.L.	2011-03-02	2080-06-19	1	90100.00	40861.00	2005-06-21	N01/2005-698	Valst. ž. skl. nuomos sutartis	2011-03-02
8787	440004510740	0101	0082	172	NULL	0	"Vilniaus m. sav., Vilnius, V. A. Graičiūno g. 28A"	2014 m.	43022,63	0,244100	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	970	Pramonės ir sandėliavimo žemė	57.29	1334	2441	NULL	13549	0	L.A.	2011-01-10	2079-11-16	0	90100.00	49239.00	2004-11-18	N01/2004-1251	Valst. ž. skl. nuomos sutartis	2015-01-05
8477	416209000076	0101	0159	76	NULL	0	"Vilniaus m. sav., Vilnius, Gamyklos g. 14"	2014 m.	15010,00	1,067400	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.28	1	1	NULL	2855	1002855	J.Pietkun, M.Mikelionio, T.Šiurpickij bendrija "Technopakas"	2005-09-01	2093-12-01	0	NULL	NULL	1999-08-03	511 N01/99-21401	Valst. ž. skl. nuomos sutartis	2005-09-01
8651	10100580108	0101	0058	108	NULL	0	"Vilniaus m. sav., Vilnius, Subačiaus g. 60"	2014 m.	141845,00	0,319200	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.8	1596	3192	NULL	7828	1006703	501-oji garažų statybos ir eksploatavimo bendrija	2005-11-09	2102-03-24	1	2149000.00	1074500.00	2003-03-25	N01/2003-26977	Valst. ž. skl. nuomos sutartis	2005-11-09
8503	793700020195	7937	0002	195	NULL	0	"Vilniaus m. sav., Grigiškės, Statybininkų g. 6"	2014 m.	7466,00	0,072100	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.33	1	1	NULL	7696	1006571	UAB "BLAMARA" (buvusi A.Markėnienės įmonė)	1994-09-08	NULL	0	NULL	NULL	1994-09-08	0009	Nuomos sutartis	2006-01-05
8654	440005987374	0101	0020	204	NULL	0	"Vilniaus m. sav., Vilnius, Ozo g. 30B"	2014 m.	23603,74	0,087300	995	Kita (žemės)			972	Komercinės paskirties žemė	57.48	1	1	NULL	7830	0	U.M.	2005-06-28	2085-06-12	0	NULL	NULL	2005-06-13	N01/2005-643	Valst. ž. skl. nuomos sutartis	2005-06-28
8243	10100410082	0101	0041	82	NULL	0	"Vilniaus m. sav., Vilnius, Šv. Ignoto g. 9"	2014 m.	43696,13	0,160500	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.2	1	1	NULL	7462	1006337	Uždaroji akcinė bendrovė "PATRIA DOMI". Išieškojimas. Bankrotas 2012-07-17	2011-07-04	2098-09-19	1	2569000.00	2568577.00	1999-09-20	N01/99-21495	Valst. ž. skl. nuomos sutartis	2013-11-08
8749	440003900922	0101	0024	373	NULL	0	"Vilniaus m. sav., Vilnius, Švyturio g. 27"	2014 m.	70735,95	0,312300	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	970	Pramonės ir sandėliavimo žemė	57.69	3123	3123	NULL	7906	1006781	593-oji garažų statybos ir eksploatavimo bendrija	2012-01-01	NULL	0	NULL	NULL	NULL			2015-04-02
8788	10100420122	0101	0042	122	NULL	0	"Vilniaus m. sav., Vilnius, Varpų g. 8B"	2014 m.	12865,35	0,019900	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.7	1	1	NULL	76	1000076	Akcinė bendrovė "VILNIAUS ŠILUMOS TINKLAI"	2004-11-02	2102-06-04	0	215000.00	215000.00	2003-06-06	403 N01/2003-27202	Valst. ž. skl. nuomos sutartis	2015-05-18
8572	10100550058	0101	0055	58	NULL	0	"Vilniaus m. sav., Vilnius, Vytenio g. 12"	2014 m.	80202,15	0,147600	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	972	Komercinės paskirties žemė	57.12	1	1	NULL	7756	1006631	AB "BALTIC PROPERTY TRUST"	2005-02-15	2101-07-30	0	NULL	NULL	2002-08-01	340 N01/2002-25757	Valst. ž. skl. nuomos sutartis	2014-11-27
8617	440000511680	0101	0057	128	NULL	0	"Vilniaus m. sav., Vilnius, Dominikonų g. 9"	2014 m.	64970,40	0,050600	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	972	Komercinės paskirties žemė	57.1	265	506	NULL	4397	1004397	Uždaroji akcinė bendrovė „VILNIAUS VANDENYS“	2004-06-16	2040-06-07	0	NULL	NULL	2004-06-09	N01/2004-860	Valst. ž. skl. nuomos sutartis	2004-06-16
8829	10100550066	0101	0055	66	NULL	0	"Vilniaus m. sav., Vilnius, Panerių g. 33"	2014 m.	184220,00	0,259100	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	970	Pramonės ir sandėliavimo žemė	57.37	1	1	NULL	7991	1006866	Uždaroji akcinė bendrovė "IRIS"	1998-12-22	2097-12-15	0	NULL	NULL	1998-12-17	793 N01/98-19971	Valst. ž. skl. nuomos sutartis	2004-07-21
8832	10100570011	0101	0057	11	NULL	0	"Vilniaus m. sav., Vilnius, Seinų g. 3"	2014 m.	106594,00	0,150000	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.11	1	1	NULL	2672	1002672	Uždaroji akcinė bendrovė "DAIVERA"	2004-08-02	2094-11-18	0	NULL	NULL	1995-11-20	N01/95-8442	Valst. ž. skl. nuomos sutartis	2004-08-02
8382	10100340089	0101	0034	89	NULL	0	"Vilniaus m. sav., Vilnius, Tramvajų g. 10"	2014 m.	43098,00	0,140500	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.69	405	1405	NULL	7611	1006486	Uždaroji akcinė bendrovė "DENTICIJA"	1999-02-13	2098-02-08	0	NULL	NULL	1999-02-09	99 N01/99-20366	Nuomos sutartis	2004-08-04
8382	10100340089	0101	0034	89	NULL	0	"Vilniaus m. sav., Vilnius, Tramvajų g. 10"	2014 m.	43098,00	0,140500	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.69	1000	1405	NULL	7610	1006485	Uždaroji akcinė bendrovė "SK IMPEKS MEDICINOS DIAGNOSTIKOS CENTRAS"	1999-02-13	2098-02-08	0	NULL	NULL	1999-02-09	98 N01/99-20367	Nuomos sutartis	2004-08-04
8218	10100700173	0101	0070	173	NULL	0	"Vilniaus m. sav., Vilnius, Dariaus ir Girėno g. 19"	2014 m.	421718,06	1,691100	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.26	1	1	NULL	7443	1006318	Uždaroji akcinė bendrovė transporto firma "TRANSMITTO"	2001-09-24	2100-09-12	0	NULL	NULL	2001-09-14	336	Valst. ž. skl. nuomos sutartis	2004-09-17
8789	793700021414	7937	0002	1414	NULL	0	"Vilniaus m. sav., Grigiškės, Kovo 11-osios g. 25B"	2014 m.	2319,90	0,015200	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.33	1	1	NULL	76	1000076	Akcinė bendrovė "VILNIAUS ŠILUMOS TINKLAI"	2004-03-08	2057-02-17	0	NULL	NULL	2004-02-18	213 N01/2004-213	Valst. ž. skl. nuomos sutartis	2004-03-08
8489	440001832595	0101	0054	206	NULL	0	"Vilniaus m. sav., Vilnius, K. Donelaičio g. 12B"	2014 m.	67307,51	0,303700	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	970	Pramonės ir sandėliavimo žemė	57.14	3037	3037	NULL	7683	1006558	428-oji garažų statybos ir eksploatavimo bendrija	2004-03-17	2043-02-21	0	NULL	NULL	2004-02-23	K01/2004-270	Valst. ž. skl. nuomos sutartis	2014-11-28
8222	10100120284	0101	0012	284	NULL	0	"Vilniaus m. sav., Vilnius, Turniškių g. 27"	2014 m.	275429,00	0,960100	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.68	265	9601	NULL	1263	1001263	UAB „TUKOMPA“	2012-10-10	2098-05-24	1	4850000.00	155382.00	1999-05-25	N01/99-20976	Valst. ž. skl. nuomos sutartis	2012-10-10
8405	10100560035	0101	0056	35	NULL	0	"Vilniaus m. sav., Vilnius, T. Ševčenkos g. 2"	2014 m.	693991,00	0,993900	995	Kita (žemės)	423	Komer. paskirties objektų žemė	972	Komercinės paskirties žemė	57.5	1	1	NULL	17491	0	L.	2013-11-20	2096-11-24	1	6246000.00	6246000.00	2000-02-25	P01/2000-22367	Valst. ž. skl. nuomos sutartis	2013-11-20
8670	10100230118	0101	0023	118	NULL	0	"Vilniaus m. sav., Vilnius, P. Lukšio g. 1"	2014 m.	644015,00	1,532000	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.50	4097	15320	NULL	13547	0	A.L.	2011-05-17	2014-05-15	1	6508000.00	1740423.00	2004-05-17	681N01/2004-681	Valst. ž. skl. nuomos sutartis	2011-05-17
8670	10100230118	0101	0023	118	NULL	0	"Vilniaus m. sav., Vilnius, P. Lukšio g. 1"	2014 m.	644015,00	1,532000	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.50	6939	15320	NULL	13544	0	N.V.U.	2011-12-27	NULL	1	3043000.00	3043041.00	2011-12-20	N49/2011-483	Valst. ž. skl. nuomos sutartis	2011-12-27
8670	10100230118	0101	0023	118	NULL	0	"Vilniaus m. sav., Vilnius, P. Lukšio g. 1"	2014 m.	644015,00	1,532000	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.50	4284	15320	NULL	13549	0	L.A.	2011-12-28	2080-05-15	1	6508000.00	1519537.00	2004-05-17	682 N01/2004-682	Valst. ž. skl. nuomos sutartis	2011-12-28
8404	10100240343	0101	0024	343	NULL	0	"Vilniaus m. sav., Vilnius, Žirgo g. 1A"	2014 m.	9090,86	0,014900	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.69	1	1	NULL	76	1000076	Akcinė bendrovė "VILNIAUS ŠILUMOS TINKLAI"	2004-05-27	2067-05-18	0	NULL	NULL	2004-05-20	N01/2004-707	Valst. ž. skl. nuomos sutartis	2004-05-27
8622	440000356850	0101	0018	45	NULL	0	"Vilniaus m. sav., Vilnius, Žirmūnų g. 125A"	2014 m.	2080,35	0,006900	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.50	1	1	NULL	4397	1004397	Uždaroji akcinė bendrovė „VILNIAUS VANDENYS“	2004-01-12	2018-12-21	0	NULL	NULL	2003-12-23	1394 N01/2003-28365	Valst. ž. skl. nuomos sutartis	2004-01-12
8309	10100150098	0101	0015	98	NULL	0	"Vilniaus m. sav., Vilnius, Gabijos g. 79A"	2014 m.	4401,08	0,020200	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.51	1	1	NULL	76	1000076	Akcinė bendrovė "VILNIAUS ŠILUMOS TINKLAI"	2004-02-03	2069-01-27	0	NULL	NULL	2004-01-29	102 N01/2004-102	Valst. ž. skl. nuomos sutartis	2004-02-03
8302	10100200180	0101	0020	180	NULL	0	"Vilniaus m. sav., Vilnius, Čiobiškio g. 8A"	2014 m.	4278,00	0,016000	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	970	Pramonės ir sandėliavimo žemė	57.48	1	1	NULL	76	1000076	Akcinė bendrovė "VILNIAUS ŠILUMOS TINKLAI"	2004-02-04	2062-01-27	0	NULL	NULL	2004-01-29	101N01/2004-101	Valst. ž. skl. nuomos sutartis	2004-02-04
8303	10100200181	0101	0020	181	NULL	0	"Vilniaus m. sav., Vilnius, Dūkštų g. 6B"	2014 m.	4145,93	0,014900	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	970	Pramonės ir sandėliavimo žemė	57.48	1	1	NULL	76	1000076	Akcinė bendrovė "VILNIAUS ŠILUMOS TINKLAI"	2004-02-05	2061-01-28	0	NULL	NULL	2004-01-29	97 N01/2004-97	Valst. ž. skl. nuomos sutartis	2004-02-05
8432	10100520346	0101	0052	346	NULL	0	"Vilniaus m. sav., Vilnius, Skroblų g. 29A"	2014 m.	4561,31	0,015300	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.13	1	1	NULL	76	1000076	Akcinė bendrovė "VILNIAUS ŠILUMOS TINKLAI"	2004-02-10	2068-02-03	0	NULL	NULL	2004-02-05	153 N01/2004-153	Valst. ž. skl. nuomos sutartis	2004-02-10
8463	440001952318	0101	0045	726	NULL	0	"Vilniaus m. sav., Vilnius, Rudens g. 2A"	2014 m.	2713,50	0,009000	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.20	1	1	NULL	4397	1004397	Uždaroji akcinė bendrovė „VILNIAUS VANDENYS“	2004-02-12	2065-02-04	0	NULL	NULL	2004-02-06	N01/2004-72	Valst. ž. skl. nuomos sutartis	2004-02-12
8846	10100720225	0101	0072	225	NULL	0	"Vilniaus m. sav., Vilnius, Pelesos g. 79"	2014 m.	43079,03	0,222200	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.9	1109	2222	NULL	17458	0	U.a.b.".S.	2013-12-11	NULL	1	500000.00	249550.00	2001-06-29	240 N01/2001-24645	Valst. ž. skl. nuomos sutartis	2013-12-11
8611	10100760241	0101	0076	241	NULL	0	"Vilniaus m. sav., Vilnius, Stasylų g. 21"	2014 m.	1560745,00	6,414900	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.29	57468	64149	NULL	7792	1006667	Uždaroji akcinė bendrovė "DFDS Transport"	2003-08-12	2100-05-12	0	NULL	NULL	2001-05-14	149	Valst. ž. skl. nuomos sutartis	2003-12-18
8611	10100760241	0101	0076	241	NULL	0	"Vilniaus m. sav., Vilnius, Stasylų g. 21"	2014 m.	1560745,00	6,414900	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.29	6681	64149	NULL	7792	1006667	Uždaroji akcinė bendrovė "DFDS Transport"	2003-08-12	2098-11-09	0	NULL	NULL	1999-11-11	N01/99-21830	Valst. ž. skl. nuomos sutartis	2003-12-18
8398	10100300017	0101	0030	17	NULL	0	"Vilniaus m. sav., Vilnius, Algimanto Petro Kavoliuko g. 32A"	2014 m.	86630,40	0,300800	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.40	1	1	NULL	2933	1002933	Uždaroji akcinė bendrovė "LIETUVA STATOIL"	2001-10-19	2100-10-10	0	NULL	NULL	2001-10-12	386	Valst. ž. skl. nuomos sutartis	2004-05-20
8407	10100520055	0101	0052	55	NULL	0	"Vilniaus m. sav., Vilnius, Savanorių pr. 118"	2014 m.	87863,00	0,300000	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.36	1	1	NULL	2933	1002933	Uždaroji akcinė bendrovė "LIETUVA STATOIL"	2003-06-20	2094-09-11	0	664000.00	664000.00	1995-09-13	N01/95-7996	Nuomos sutartis	2014-11-10
8824	10100380146	0101	0038	146	NULL	0	"Vilniaus m. sav., Vilnius, Loretos Asanavičiūtės g. 10"	2014 m.	4812,75	0,018600	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.40	1	1	NULL	76	1000076	Akcinė bendrovė "VILNIAUS ŠILUMOS TINKLAI"	2003-06-27	2102-06-04	0	94700.00	94700.00	2003-06-06	411N01/2003-27210	Valst. ž. skl. nuomos sutartis	2015-05-18
8275	10100640083	0101	0064	83	NULL	0	"Vilniaus m. sav., Vilnius, Parko g. 31A"	2014 m.	3137,51	0,016700	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.76	1	1	NULL	76	1000076	Akcinė bendrovė "VILNIAUS ŠILUMOS TINKLAI"	2003-06-27	2102-06-04	0	34700.00	34700.00	2003-06-06	408	Valst. ž. skl. nuomos sutartis	2015-05-14
8475	10100681170	0101	0068	1170	NULL	0	"Vilniaus m. sav., Vilnius, Šiltnamių g. 20A"	2014 m.	1854,23	0,006700	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.39	1	1	NULL	76	1000076	Akcinė bendrovė "VILNIAUS ŠILUMOS TINKLAI"	2003-06-29	2102-06-04	0	35300.00	35300.00	2003-06-06	414 N01/2003-27213	Valst. ž. skl. nuomos sutartis	2015-05-15
8744	10100510168	0101	0051	168	NULL	0	"Vilniaus m. sav., Vilnius, Žėručio g. 18"	2014 m.	6085,80	0,016800	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.39	1	1	NULL	76	1000076	Akcinė bendrovė "VILNIAUS ŠILUMOS TINKLAI"	2003-03-17	NULL	0	NULL	NULL	2003-03-17	N01/2003-26797	Nuomos sutartis	2011-06-28
8636	10100380148	0101	0038	148	NULL	0	"Vilniaus m. sav., Vilnius, Laisvės pr. 41"	2014 m.	6294,15	0,014200	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.40	1	1	NULL	76	1000076	Akcinė bendrovė "VILNIAUS ŠILUMOS TINKLAI"	2003-03-17	2102-03-15	0	35900.00	35900.00	2003-03-17	N01/2003-26784	Nuomos sutartis	2015-05-15
8292	10100240349	0101	0024	349	NULL	0	"Vilniaus m. sav., Vilnius, Antakalnio g. 63A"	2014 m.	4401,90	0,014600	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.69	1	1	NULL	76	1000076	Akcinė bendrovė "VILNIAUS ŠILUMOS TINKLAI"	2003-03-17	2102-03-15	0	66600.00	66600.00	2003-03-17	N01/2003-26802	Nuomos sutartis	2015-05-15
8804	10100150057	0101	0015	57	NULL	0	"Vilniaus m. sav., Vilnius, Gabijos g. 2A"	2014 m.	28463,00	0,300000	995	Kita (žemės)	413	Nuomojamos daugiab. n. vald.	950	Gyvenamųjų teritorijų žemė	57.51	1	1	NULL	7946	1006821	475-oji gyvenamųjų namų statybos bendrija	1998-04-23	2097-04-20	1	832000.00	832000.00	1998-04-21	N01/98-15218	Valst. ž. skl. nuomos sutartis	2011-07-18
8815	10100791505	0101	0079	1505	NULL	0	"Vilniaus m. sav., Vilnius, Eišiškių pl. 8C"	2014 m.	20358,00	0,072000	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.26	1	1	NULL	7956	1006831	Uždaroji akcinė bendrovė "ELMETA"	2013-02-08	2034-12-08	1	46924.00	46924.00	2002-12-10	653	Nuomos sutartis	2013-02-08
8410	10100770172	0101	0077	172	NULL	0	"Vilniaus m. sav., Vilnius, Savanorių pr. 222A"	2014 m.	4573,80	0,013200	990	Kita (ne že. ir ne miškų ūkio)	474	Kita ne ž.ū.ir ne m.ū.ž.				1	1	NULL	76	1000076	Akcinė bendrovė "VILNIAUS ŠILUMOS TINKLAI"	1996-05-01	NULL	0	NULL	NULL	NULL			2015-05-14
8278	10100180033	0101	0018	33	NULL	0	"Vilniaus m. sav., Vilnius, Žirmūnų g. 126"	2014 m.	143923,65	0,641800	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.50	1	1	NULL	7487	1006362	280-oji daugiabučių namų savininkų bendrija	2002-11-04	2101-08-18	1	2804000.00	2804000.00	2002-08-20	359	Valst. ž. skl. nuomos sutartis	2011-06-10
8537	10100280024	0101	0028	24	NULL	0	"Vilniaus m. sav., Vilnius, Taikos g. 144A"	2014 m.	4471,05	0,016400	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.47	1	1	NULL	76	1000076	Akcinė bendrovė "VILNIAUS ŠILUMOS TINKLAI"	2002-11-11	NULL	0	43200.00	43200.00	2002-11-11	617	Valst. ž. skl. nuomos sutartis	2015-05-15
8814	10100230128	0101	0023	128	NULL	0	"Vilniaus m. sav., Vilnius, Žygio g. 5A"	2014 m.	4213,13	0,015000	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.17	1	1	NULL	76	1000076	Akcinė bendrovė "VILNIAUS ŠILUMOS TINKLAI"	2002-11-11	2101-11-09	0	62900.00	62900.00	2002-11-11	612	Valst. ž. skl. nuomos sutartis	2015-05-18
8538	10100170347	0101	0017	347	NULL	0	"Vilniaus m. sav., Vilnius, Didlaukio g. 59A"	2014 m.	3931,88	0,015000	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.54	1	1	NULL	76	1000076	Akcinė bendrovė "VILNIAUS ŠILUMOS TINKLAI"	2002-10-28	NULL	0	45500.00	45500.00	2002-10-28	573	Valst. ž. skl. nuomos sutartis	2015-05-15
8816	10100570087	0101	0057	87	NULL	0	"Vilniaus m. sav., Vilnius, Mėsinių g. 2"	2014 m.	111498,00	0,117800	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	972	Komercinės paskirties žemė	57.1	739	1178	NULL	1407	1001407	Lietuvos dailininkų sąjunga	2000-07-28	2099-07-27	0	NULL	NULL	2000-07-28	N01/2000-23318	Nuomos sutartis	2010-09-23
8281	10100220301	0101	0022	301	NULL	0	"Vilniaus m. sav., Vilnius, Kalvarijų g. 96"	2014 m.	51221,25	0,094200	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	972	Komercinės paskirties žemė	57.17	471	942	NULL	7488	0	G.M.	2000-10-30	2099-10-10	0	NULL	NULL	2000-10-12	562 N01/2000-23534	Valst. ž. skl. nuomos sutartis	2011-06-22
8281	10100220301	0101	0022	301	NULL	0	"Vilniaus m. sav., Vilnius, Kalvarijų g. 96"	2014 m.	51221,25	0,094200	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	972	Komercinės paskirties žemė	57.17	471	942	NULL	7489	0	M.B.	2000-10-30	2099-10-10	0	NULL	NULL	2000-10-12	562 N01/2000-23534	Valst. ž. skl. nuomos sutartis	2011-06-22
8819	10100410107	0101	0041	107	NULL	0	"Vilniaus m. sav., Vilnius, Totorių g. 23"	2014 m.	63191,63	0,049000	995	Kita (žemės)	423	Komer. paskirties objektų žemė	972	Komercinės paskirties žemė	57.2	1	1	NULL	7477	1006352	UAB "Centrum" (mokėtojas yra įmonė su trumpu kodu)	2001-07-13	NULL	1	577000.00	577000.00	2001-06-11	181 N01/2001-24583	Valst. ž. skl. nuomos sutartis	2010-12-23
8229	10100540160	0101	0054	160	NULL	0	"Vilniaus m. sav., Vilnius, K. Kalinausko g. 9A"	2014 m.	32519,00	0,132800	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.5	530	1328	NULL	7450	1006325	Uždaroji akcinė bendrovė "BISELĖ"	2000-05-02	2099-04-18	0	NULL	NULL	2000-04-19	N01/2000-22698	Valst. ž. skl. nuomos sutartis	2011-05-04
8766	10100080744	0101	0008	744	NULL	0	"Vilniaus m. sav., Vilnius, P. Žadeikos g. 20"	2014 m.	130154,00	0,744800	995	Kita (žemės)	413	Nuomojamos daugiab. n. vald.	950	Gyvenamųjų teritorijų žemė	57.53	1	1	NULL	7917	1006792	99-oji daugiabučių namų savininkų bendrija "FABIJA"	1999-09-13	2098-06-14	1	1926000.00	1926000.00	1999-06-15	N01/99-21082	Nuomos sutartis	2011-06-23
8258	10100360328	0101	0036	328	NULL	0	"Vilniaus m. sav., SB "Dailė""	2014 m.	4130,28	0,655600	610	Žemės ūkio	140	Sodininkų bendrijų naud.  Žemė	611	Mėgėjų sodų žemė	57.70	1	1	NULL	7474	1006349	Sodininkų bendrija "DAILĖ"	1994-04-20	2093-04-19	1	3087000.00	3087000.00	1994-04-12	14-2039	Nuomos sutartis	2001-01-15
9906	440021899709	0101	0036	3586	NULL	0	"Vilniaus m. sav., SB "Dailė""	2014 m.	4249,98	0,674600	610	Žemės ūkio			611	Mėgėjų sodų žemė	57.70	1	1	NULL	7474	1006349	Sodininkų bendrija "DAILĖ"	2012-01-03	2110-12-19	1	1681000.00	1681000.00	2011-12-20	N49/2011-487	Valst. ž. skl. nuomos sutartis	2012-01-03
8259	10100751674	0101	0075	1674	NULL	0	"Vilniaus m. sav., SB "Riešutas""	2014 m.	15650,65	4,514900	610	Žemės ūkio	140	Sodininkų bendrijų naud.  Žemė	611	Mėgėjų sodų žemė	57.25	1	1	NULL	7475	1006350	Sodininkų bendrija "RIEŠUTAS"	1995-03-24	NULL	1	5439000.00	5439000.00	1995-03-24	N01/95-7162	Nuomos sutartis	2011-09-13
8822	10100070531	0101	0007	531	NULL	0	"Vilniaus m. sav., SB "Rūta""	2014 m.	6327,59	0,772600	610	Žemės ūkio	140	Sodininkų bendrijų naud.  Žemė	611	Mėgėjų sodų žemė	57.66	1	1	NULL	7962	1006837	Sodininkų bendrija "RŪTA"	1994-05-17	2093-04-10	1	1895000.00	1895000.00	1994-04-11	1-1146	Nuomos sutartis	2001-01-15
8261	10100780190	0101	0078	190	NULL	0	"Vilniaus m. sav., Vilnius, Užusienio g. 99A"	2014 m.	13344,00	0,055000	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.28	1	1	NULL	7476	1006351	Uždaroji akcinė bendrovė "OMNITEL"	1996-12-12	2095-12-10	0	NULL	NULL	1996-12-12	N01/96-12088	Nuomos sutartis	2000-08-08
